2023-04-14 00:00:00.000;1754-01-01 12:11:57.720;1;K510025;027-TRIER;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251204;48;P32979;470000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.720;1;K510052;054-WEIDEN;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251205;48;P32979;480000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.720;1;K510055;057-OBERKOTZAU;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251206;48;P32979;490000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.720;1;K510076;082-RAIN (BLUM;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251207;48;P32979;500000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.733;1;K510091;097-KARLSRUHE;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251208;48;P32979;510000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.733;1;K510094;103-KASSEL;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251209;48;P32979;520000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.733;1;K510103;115-HANNOVER I;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251210;48;P32979;530000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.733;1;K550220;136-BOUS;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251211;48;P32979;540000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.750;1;K510001;003-WIEN II S;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251212;48;P32979;260000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.750;1;K510003;005-ST.POELTEN;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251213;48;P32979;270000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.750;1;K510004;006-SEIERSBERG;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251214;48;P32979;280000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.750;1;K510005;007-WIEN-HIRSCH;2x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251215;48;P32979;290000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 12:11:57.750;1;K510006;008-BRUNN AM G;1x6;BEGONIA LAMBADA;69EBB36B-5AD6-47CA-9ABC-006933D9A9A3;VR;11251216;48;P32979;300000;2023-04-14 00:00:00.000
2023-04-13 00:00:00.000;1754-01-01 10:19:56.270;1;K550207;171-WIENER NEUS;1x5;Clematis Alpina;2E1FB678-421B-4A58-A879-006D7A2AE0C8;ZO;11237672;36;P00398;10000;2023-04-16 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.577;1;K510020;022-HALLE;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250311;20;P16508;1560000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.577;1;K510024;026-HOMBURG;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250312;20;P16508;1570000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.577;1;K510025;027-TRIER;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250313;20;P16508;1580000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.593;1;K510026;028-CHEMNITZ-RO;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250314;20;P16508;1590000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.593;1;K510028;030-AMBERG;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250315;20;P16508;1600000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.593;1;K510031;033-MEERANE;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250316;20;P16508;1610000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.593;1;K510032;034-NEU-ULM;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250317;20;P16508;1620000;2023-04-14 00:00:00.000
