Datum;Tijd;Lgstk aantal stickers;Relatie nr_;Relatie collicode;Beladings aantallen;Product omschrijving 1;TransactieId;Opmerking5;Entry;Lgstk aantal fust op sticker
2023-04-14 00:00:00.000;1754-01-01 10:14:33.327;1;K550132;124-LIMBURG;5x1;Sempervivum 6er-pack;363933AC-E784-4411-9B30-7E928749EB09;ZO;11247169;140
2023-04-14 00:00:00.000;1754-01-01 10:14:33.327;1;K550183;130-INGOLSTADT;5x1;Sempervivum 6er-pack;363933AC-E784-4411-9B30-7E928749EB09;ZO;11247170;140
2023-04-14 00:00:00.000;1754-01-01 10:14:33.327;1;K550173;131-HALLE-PEISS;7x1;Sempervivum 6er-pack;363933AC-E784-4411-9B30-7E928749EB09;ZO;11247171;140
2023-04-14 00:00:00.000;1754-01-01 10:14:33.327;1;K550182;132-WALDSHUT;5x1;Sempervivum 6er-pack;363933AC-E784-4411-9B30-7E928749EB09;ZO;11247172;140
2023-04-14 00:00:00.000;1754-01-01 10:19:12.360;1;K510028;030-AMBERG;2x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247197;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.360;1;K510059;061-NEUWIED;1x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247198;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.360;1;K510078;084-INGOLSTADT;1x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247199;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.360;1;K510079;085-DIETZENBAC;1x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247200;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.380;1;K510089;095-BAMBERG;2x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247201;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.380;1;K550211;114-ERFURT;2x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;VR;11247202;54
2023-04-14 00:00:00.000;1754-01-01 10:19:12.380;1;K550173;131-HALLE-PEISS;1x12;Euonymus Green Rocket;7D15B1F4-BBF4-4EA7-89E1-20A438AA508F;ZO;11247203;54
2023-04-14 00:00:00.000;1754-01-01 10:20:24.717;1;K510005;007-WIEN-HIRSCH;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247214;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.733;1;K510019;021-RASTATT;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247215;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.733;1;K510028;030-AMBERG;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247216;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.750;1;K510047;049-ALBSTADT;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247217;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.750;1;K510050;052-SAUERLACH;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247218;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.750;1;K510055;057-OBERKOTZAU;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247219;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.767;1;K510057;059-NEUSTADT;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247220;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.767;1;K510065;067-WOLFRATSHA;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247221;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.767;1;K510070;073-MUENCH. III;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247222;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.767;1;K510087;093-BOEBLINGEN;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247223;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.780;1;K510090;096-SPEYER;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247224;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.780;1;K510094;103-KASSEL;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247225;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.780;1;K550218;113-CHEMNITZ;7x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247226;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.780;1;K510103;115-HANNOVER I;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247227;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.797;1;K550120;128-KARLSBAD;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247228;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.797;1;K550248;138-GOEPPINGEN;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;VR;11247229;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.813;1;K510016;018-LUDWIGSHAF;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247230;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.813;1;K510034;036-SCHWEINFUR;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247231;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.813;1;K510042;044-KAUFBEUREN;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247232;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.827;1;K510048;050-BROCKWITZ;[2x1];Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247233;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.827;1;K510049;051-MEMMINGEN;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247234;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.827;1;K510063;065-KOBLENZ;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247235;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.827;1;K550183;130-INGOLSTADT;5x1;Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247236;50
2023-04-14 00:00:00.000;1754-01-01 10:20:24.827;1;K510048;050-BROCKWITZ;[3x1];Hedera Hibernica;0A032893-9935-41B8-95AE-13B853A7C118;ZO;11247237;50
2023-04-14 00:00:00.000;1754-01-01 10:20:50.077;1;K510031;033-MEERANE;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;VR;11247238;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.077;1;K510037;039-TAUCHA;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;VR;11247239;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.093;1;K510074;078-KAISERSLAU;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;VR;11247240;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.093;1;K550201;173-WALS-SIEZE;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;ZO;11247241;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.093;1;K550230;176-ANIF;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;ZO;11247242;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.110;1;K510096;106-ERLANGEN;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;ZO;11247243;54
2023-04-14 00:00:00.000;1754-01-01 10:20:50.113;1;K550204;133-MUNSTER;1x12;Euonymus microphylla Alba;4E5552FE-B2DA-4E06-8D89-315AFB75F170;ZO;11247244;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.673;1;K510026;028-CHEMNITZ-RO;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247245;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.673;1;K510028;030-AMBERG;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247246;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.673;1;K510044;046-SINGEN;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247247;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.673;1;K550211;114-ERFURT;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247248;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.673;1;K550212;122-DUESSELDOR;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247249;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.687;1;K550184;126-WAIBLINGEN;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;VR;11247250;54
2023-04-14 00:00:00.000;1754-01-01 10:21:02.687;1;K510085;091-HEIDELBERG;1x12;Euonymus microphylla Gelb;6EFED933-2DBF-45E8-938F-605B6BC5FD62;ZO;11247251;54
2023-04-14 00:00:00.000;1754-01-01 10:22:32.400;1;K510002;004-VOELS-CYTA;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247252;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.417;1;K510007;009-HOHENEMS;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247253;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.417;1;K510008;010-PASCHING-LI;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247254;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.417;1;K510017;019-SCHWAEBISC;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247255;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.417;1;K510024;026-HOMBURG;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247256;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.437;1;K510028;030-AMBERG;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247257;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.437;1;K510055;057-OBERKOTZAU;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247258;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.437;1;K510070;073-MUENCH. III;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247259;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.437;1;K510074;078-KAISERSLAU;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247260;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.437;1;K510076;082-RAIN (BLUM;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;VR;11247261;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.453;1;K550207;171-WIENER NEUS;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247262;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.453;1;K550186;172-KLAGENFURT;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247263;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.453;1;K550229;175-VILLACH;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247264;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.453;1;K510011;013-BENSHEIM;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247265;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K510016;018-LUDWIGSHAF;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247266;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K510030;032-NEUTRAUBLI;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247267;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K510034;036-SCHWEINFUR;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247268;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K510100;110-DRESDEN II;3x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247269;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K510104;117-KIEL;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247270;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.467;1;K550163;129-FRANKFURT;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247271;42
2023-04-14 00:00:00.000;1754-01-01 10:22:32.483;1;K550182;132-WALDSHUT;2x1;Euonymus jap. Kathy;445D6CE3-E771-4D93-90DD-EA7C96EC0DCE;ZO;11247272;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.383;1;K510003;005-ST.POELTEN;3x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247273;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.383;1;K510065;067-WOLFRATSHA;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247274;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.383;1;K510076;082-RAIN (BLUM;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247275;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.397;1;K510079;085-DIETZENBAC;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247276;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.397;1;K510095;104-DUSSELDORF;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247277;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.397;1;K550184;126-WAIBLINGEN;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;VR;11247278;42
2023-04-14 00:00:00.000;1754-01-01 10:22:53.397;1;K510046;048-NEUOETTING;2x1;Euonymus jap. Marieke;3917E197-9655-4D0B-A357-CD5280934B41;ZO;11247279;42
2023-04-14 00:00:00.000;1754-01-01 10:23:39.817;1;K550268;177-GERASDORF;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247280;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.817;1;K510009;011-HEIDESHEIM;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247281;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.817;1;K510033;035-SAARBRUECK;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247282;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.817;1;K510040;042-HOFHEIM;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247283;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510043;045-MARKKLEEBE;2x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247284;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510053;055-PASSAU;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247285;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510054;056-FREISING;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247286;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510057;059-NEUSTADT;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247287;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510070;073-MUENCH. III;3x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247288;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.833;1;K510076;082-RAIN (BLUM;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247289;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.847;1;K510091;097-KARLSRUHE;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;VR;11247290;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.847;1;K510016;018-LUDWIGSHAF;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247291;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.847;1;K510027;029-FRANKENTHA;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247292;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.847;1;K510048;050-BROCKWITZ;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247293;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.847;1;K510097;107-HAMBURG I;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247294;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.863;1;K510102;112-KAMEN;2x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247295;35
2023-04-14 00:00:00.000;1754-01-01 10:23:39.863;1;K550205;134-OSNABRUCK;1x12;Hebe Magical Rot;14B8B219-2C0C-4650-B00D-C6FD96106F2C;ZO;11247296;35
2023-04-14 00:00:00.000;1754-01-01 10:24:35.247;1;K550220;136-BOUS;6x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;VR;11247300;150
2023-04-14 00:00:00.000;1754-01-01 10:24:35.247;1;K550230;176-ANIF;18x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;ZO;11247301;150
2023-04-14 00:00:00.000;1754-01-01 10:24:35.263;1;K510038;040-HANAU;6x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;ZO;11247302;150
2023-04-14 00:00:00.000;1754-01-01 10:24:35.263;1;K550106;119-FREIBURG;6x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;ZO;11247303;150
2023-04-14 00:00:00.000;1754-01-01 10:24:35.263;1;K550132;124-LIMBURG;6x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;ZO;11247304;150
2023-04-14 00:00:00.000;1754-01-01 10:24:35.263;1;K550181;127-NUERNBERG;6x1;Hebe Magical Rot;E4243E3C-C2B5-496F-9429-E47F85A7B64E;ZO;11247305;150
2023-04-14 00:00:00.000;1754-01-01 10:26:26.043;1;K510079;085-DIETZENBAC;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;VR;11247309;24
2023-04-14 00:00:00.000;1754-01-01 10:26:26.043;1;K510035;037-SCHWAEBISC;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;ZO;11247310;24
2023-04-14 00:00:00.000;1754-01-01 10:26:26.043;1;K510060;062-LAHR;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;ZO;11247311;24
2023-04-14 00:00:00.000;1754-01-01 10:26:26.060;1;K510075;080-SENDEN;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;ZO;11247312;24
2023-04-14 00:00:00.000;1754-01-01 10:26:26.060;1;K510102;112-KAMEN;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;ZO;11247313;24
2023-04-14 00:00:00.000;1754-01-01 10:26:26.060;1;K550181;127-NUERNBERG;1x15;Farne Winterhart Mix;AAD971AE-588A-4A61-A9C0-FC58638953E7;ZO;11247314;24
2023-04-14 00:00:00.000;1754-01-01 10:26:39.883;1;K510002;004-VOELS-CYTA;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;VR;11247318;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.883;1;K510026;028-CHEMNITZ-RO;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;VR;11247319;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.883;1;K510092;098-RAVENSBURG;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;VR;11247320;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.883;1;K510099;109-FRECHEN;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;VR;11247321;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.900;1;K510103;115-HANNOVER I;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;VR;11247322;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.900;1;K510010;012-WITTEN;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;ZO;11247323;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.900;1;K510029;031-PLOCHINGEN;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;ZO;11247324;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.900;1;K510083;089-MUENCH. II;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;ZO;11247325;25
2023-04-14 00:00:00.000;1754-01-01 10:26:39.917;1;K550106;119-FREIBURG;1x6;Farne Winterhard mix;5C9C0435-18F9-4AE4-B322-E024C6B4627C;ZO;11247326;25
2023-04-14 00:00:00.000;1754-01-01 10:27:13.613;1;K510003;005-ST.POELTEN;1x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247330;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.627;1;K510009;011-HEIDESHEIM;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247331;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510019;021-RASTATT;1x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247332;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510020;022-HALLE;1x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247333;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510045;047-ULLA-NOHRA;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247334;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510055;057-OBERKOTZAU;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247335;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510076;082-RAIN (BLUM;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247336;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.630;1;K510078;084-INGOLSTADT;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247337;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.647;1;K510089;095-BAMBERG;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247338;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.647;1;K550185;102-FILDERSTADT;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247339;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.647;1;K550275;121-NEUNKIRCHE;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;VR;11247340;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.647;1;K510075;080-SENDEN;2x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;ZO;11247341;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.647;1;K510080;086-AUGSB III;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;ZO;11247342;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.663;1;K510085;091-HEIDELBERG;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;ZO;11247343;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.663;1;K550273;118-NEUMARKT;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;ZO;11247344;84
2023-04-14 00:00:00.000;1754-01-01 10:27:13.663;1;K550132;124-LIMBURG;3x1;Farne Winterhart mix;7FDDBAF7-5FEC-42C9-A22D-6C0E2069900A;ZO;11247345;84
2023-04-14 00:00:00.000;1754-01-01 10:27:31.603;1;K550274;178-WIEN AUHOF;3x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247350;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.620;1;K510033;035-SAARBRUECK;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247351;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.620;1;K510050;052-SAUERLACH;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247352;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.620;1;K510065;067-WOLFRATSHA;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247353;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.633;1;K510076;082-RAIN (BLUM;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247354;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.633;1;K550275;121-NEUNKIRCHE;3x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;VR;11247355;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.633;1;K510098;108-HAMBURG II;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;ZO;11247356;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.633;1;K510100;110-DRESDEN II;1x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;ZO;11247357;48
2023-04-14 00:00:00.000;1754-01-01 10:27:31.633;1;K550273;118-NEUMARKT;3x1;Farne Winterhart mix;B368E061-15A2-497E-9A8B-002C7041E9D9;ZO;11247358;48
