timestamp;Verzendnummer;Bestemmings code;Verdeel code;Aantal op stikker;Source;Source Subtype;Source ID;Source Ref_ No_;Box activiteit entry;Dehner Order Entry;Dehner Order Regel Entry Rgl;Dehner Order Verdeel Entry Rgl;Voorbouw Inkooporder nummer;Voorbouw Klantnummer;Voorbouw KarId
0x000000002B3220B0;45667;00398174880015408877990440;3054042690003244009100000200000200010001;2.00000000000000000000;37;1;KO23-07720;320000;11804587;141742;320000;2060000;;;0
0x000000002B3220B2;45667;00398174880015408877990440;3054042690004044009100000100000100010001;1.00000000000000000000;37;1;KO23-07720;400000;11804335;141742;400000;2430000;;;0
0x000000002B3220A4;45667;00398174880015408877990440;3054042690004844009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;480000;11802347;141742;480000;2820000;;;0
0x000000002B3220AC;45667;00398174880015408877990440;3054042690005244009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;520000;11803977;141742;520000;2960000;;;0
0x000000002B3220A0;45667;00398174880015408877990440;3054042690007344009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;730000;11802155;141742;730000;3800000;;;0
0x000000002B3220AE;45667;00398174880015408877990440;3054042690007944009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;790000;11803933;141742;790000;3940000;;;0
0x000000002B3220AA;45667;00398174880015408877990440;3054042690009844009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;980000;11803544;141742;980000;4680000;;;0
0x000000002B3220B6;45667;00398174880015408877990440;3054042690010644009100000300000300010001;3.00000000000000000000;37;1;KO23-07720;1060000;11802831;141742;1060000;4940000;;;0
0x000000002B3220BC;45667;00398174880015408877990440;3054042690012044009100000600000600010001;6.00000000000000000000;37;1;KO23-07720;1200000;11811966;141742;1200000;5520000;;;0
0x000000002B32209E;45667;00398174880015408877990440;3054042690013644009100000400000400010001;4.00000000000000000000;37;1;KO23-07720;1360000;11812718;141742;1360000;7750000;;;0
0x000000002B3220BA;45667;00398174880015408877990440;3054042690014244009100000900000900010001;9.00000000000000000000;37;1;KO23-07720;1420000;11812679;141742;1420000;8050000;;;0
0x000000002B32208C;45667;00398174880015408877990440;3054042690014744009100000400000400010001;4.00000000000000000000;37;1;KO23-07720;1470000;11806603;141742;1470000;8320000;;;0
0x000000002B32209C;45667;00398174880015408877990440;3054042690015144009100000400000400010001;4.00000000000000000000;37;1;KO23-07720;1510000;11811608;141742;1510000;8510000;;;0
0x000000002B32207C;45667;00398174880015408877990440;3054042690015544009100000400000400010001;4.00000000000000000000;37;1;KO23-07720;1550000;11805681;141742;1550000;8690000;;;0
0x000000002B3220C4;45667;00398174880015408877990440;3054042690016444009100000400000400010001;4.00000000000000000000;37;1;KO23-07720;1640000;11810858;141742;1640000;9150000;;;0
0x000000002B32208E;45667;00398174880015408877990440;3054042700000944009100001200001200010001;12.00000000000000000000;37;1;KO23-07721;90000;11804806;141743;90000;490000;;;0
0x000000002B32208A;45667;00398174880015408877990440;3054042700001444009100000400000400010001;4.00000000000000000000;37;1;KO23-07721;140000;11806062;141743;140000;650000;;;0
0x000000002B3220C0;45667;00398174880015408877990440;3054042700002244009100000400000400010001;4.00000000000000000000;37;1;KO23-07721;220000;11812690;141743;220000;930000;;;0
0x000000002B322088;45667;00398174880015408877990440;3054042700002444009100000300000300010001;3.00000000000000000000;37;1;KO23-07721;240000;11804912;141743;240000;980000;;;0
0x000000002B3220C8;45667;00398174880015408877990440;3054042700002644009100000400000400010001;4.00000000000000000000;37;1;KO23-07721;260000;11812699;141743;260000;1030000;;;0
0x000000002B307266;45663;00398174880015408884990440;3054014530000444009000000100000100010001;1.00000000000000000000;37;1;KO23-07631;40000;11800256;141669;40000;140000;;;0
0x000000002B307268;45663;00398174880015408884990440;3054014530013944009000000100000100010001;1.00000000000000000000;37;1;KO23-07631;1390000;11800862;141669;1390000;5670000;;;0
0x000000002B30726A;45663;00398174880015408884990440;3054014540001244009000000100000100010001;1.00000000000000000000;37;1;KO23-07630;120000;11800948;141670;120000;670000;;;0
0x000000002B30726C;45663;00398174880015408884990440;3054036670001344009000000200000200010001;2.00000000000000000000;37;1;KO23-07679;130000;11808189;141710;130000;1110000;;;0
0x000000002B307272;45663;00398174880015408884990440;3054036670005544009000000500000500010001;5.00000000000000000000;37;1;KO23-07679;550000;11804089;141710;550000;5990000;;;0
0x000000002B30727C;45663;00398174880015408884990440;3054040750000544009000000600000600010001;6.00000000000000000000;37;1;KO23-07684;50000;11803643;141717;50000;970000;;;0
0x000000002B307276;45663;00398174880015408884990440;3054041070000144009000000300000300010001;3.00000000000000000000;37;1;KO23-07695;10000;11812832;141722;10000;190000;;;0
0x000000002B307270;45663;00398174880015408884990440;3054041070000244009000000300000300010001;3.00000000000000000000;37;1;KO23-07695;20000;11812861;141722;20000;460000;;;0
0x000000002B307274;45663;00398174880015408884990440;3054041070000344009000000400000400010001;4.00000000000000000000;37;1;KO23-07695;30000;11812890;141722;30000;710000;;;0
0x000000002B30726E;45663;00398174880015408884990440;3054041070000444009000000400000400010001;4.00000000000000000000;37;1;KO23-07695;40000;11812922;141722;40000;970000;;;0
0x000000002B307278;45663;00398174880015408884990440;3054041070001844009000000400000400010001;4.00000000000000000000;37;1;KO23-07695;180000;11805828;141722;180000;3080000;;;0
0x000000002B30727E;45663;00398174880015408884990440;3054041070003444009000001500001500010001;15.00000000000000000000;37;1;KO23-07695;340000;11808836;141722;340000;5340000;;;0
0x000000002B307280;45663;00398174880015408884990440;3054041540001944009000000300000300010001;3.00000000000000000000;37;1;KO23-07706;190000;11807896;141729;190000;2860000;;;0
0x000000002B307282;45663;00398174880015408884990440;3054041540002144009000000300000300010001;3.00000000000000000000;37;1;KO23-07706;210000;11807926;141729;210000;3280000;;;0
0x000000002B30727A;45663;00398174880015408884990440;3054042690015944009000000500000500010001;5.00000000000000000000;37;1;KO23-07720;1590000;11810839;141742;1590000;8910000;;;0
0x000000002B3071DA;45663;00398174880015408891990440;3054014530000944009000000600000600010001;6.00000000000000000000;37;1;KO23-07631;90000;11799498;141669;90000;460000;;;0
0x000000002B3071E8;45663;00398174880015408891990440;3054030770001944009000000700000700010001;7.00000000000000000000;37;1;KO23-07669;190000;11812265;141699;190000;1930000;;;0
0x000000002B3071E0;45663;00398174880015408891990440;3054031140001744009000000200000200010001;2.00000000000000000000;37;1;KO23-07674;170000;11805260;141704;170000;1100000;;;0
0x000000002B3071F8;45663;00398174880015408891990440;3054031140003244009000000400000400010001;4.00000000000000000000;37;1;KO23-07674;320000;11808635;141704;320000;2180000;;;0
0x000000002B3071E2;45663;00398174880015408891990440;3054036670005144009000000200000200010001;2.00000000000000000000;37;1;KO23-07679;510000;11805229;141710;510000;5630000;;;0
0x000000002B3071EE;45663;00398174880015408891990440;3054041070000544009000000100000100010001;1.00000000000000000000;37;1;KO23-07695;50000;11808695;141722;50000;1190000;;;0
0x000000002B3071F2;45663;00398174880015408891990440;3054041070000644009000000100000100010001;1.00000000000000000000;37;1;KO23-07695;60000;11808773;141722;60000;1370000;;;0
0x000000002B3071EC;45663;00398174880015408891990440;3054041070001344009000000400000400010001;4.00000000000000000000;37;1;KO23-07695;130000;11811304;141722;130000;2430000;;;0
0x000000002B3071E4;45663;00398174880015408891990440;3054041070002544009000002400002400010001;24.00000000000000000000;37;1;KO23-07695;250000;11802372;141722;250000;3440000;;;0
0x000000002B3071E6;45663;00398174880015408891990440;3054041070002744009000001200001200010001;12.00000000000000000000;37;1;KO23-07695;270000;11802484;141722;270000;3720000;;;0
0x000000002B3071DC;45663;00398174880015408891990440;3054041070003044009000001200001200010001;12.00000000000000000000;37;1;KO23-07695;300000;11801985;141722;300000;4140000;;;0
0x000000002B307201;45663;00398174880015408891990440;3054041070004744009000001200001200010001;12.00000000000000000000;37;1;KO23-07695;470000;11802581;141722;470000;7320000;;;0
0x000000002B307203;45663;00398174880015408891990440;3054041540000544009000000300000300010001;3.00000000000000000000;37;1;KO23-07706;50000;11809284;141729;50000;690000;;;0
0x000000002B3071FE;45663;00398174880015408891990440;3054041540001644009000001400001400010001;14.00000000000000000000;37;1;KO23-07706;160000;11804950;141729;160000;2290000;;;0
0x000000002B3071FC;45663;00398174880015408891990440;3054041850001944009000002400002500010001;24.00000000000000000000;37;1;KO23-07712;190000;11809325;141735;190000;1350000;;;0
0x000000002B3071F4;45663;00398174880015408891990440;3054042690003944009000000100000100010001;1.00000000000000000000;37;1;KO23-07720;390000;11804511;141742;390000;2350000;;;0
0x000000002B3071F6;45663;00398174880015408891990440;3054042690008644009000000100000100010001;1.00000000000000000000;37;1;KO23-07720;860000;11804298;141742;860000;4200000;;;0
0x000000002B3071FA;45663;00398174880015408891990440;3054042690011944009000002000002000010001;20.00000000000000000000;37;1;KO23-07720;1190000;11811480;141742;1190000;5270000;;;0
0x000000002B3071DE;45663;00398174880015408891990440;3054042690013344009000000500000500010001;5.00000000000000000000;37;1;KO23-07720;1330000;11810924;141742;1330000;7600000;;;0
0x000000002B3071EA;45663;00398174880015408891990440;3054042690016044009000000500000500010001;5.00000000000000000000;37;1;KO23-07720;1600000;11810831;141742;1600000;8940000;;;0
0x000000002B3071F0;45663;00398174880015408891990440;3054042700001944009000001000001000010001;10.00000000000000000000;37;1;KO23-07721;190000;11812228;141743;190000;850000;;;0
0x000000002B2E55F6;45660;00398174880015408907990440;3054014530002444008900000800000800010001;8.00000000000000000000;37;1;KO23-07631;240000;11800094;141669;240000;1280000;;;0
0x000000002B2E55FE;45660;00398174880015408907990440;3054014530003744008900001200001200010001;12.00000000000000000000;37;1;KO23-07631;370000;11801095;141669;370000;1890000;;;0
0x000000002B2E55FC;45660;00398174880015408907990440;3054014530013544008900001200001200010001;12.00000000000000000000;37;1;KO23-07631;1350000;11801076;141669;1350000;5470000;;;0
0x000000002B2E55F4;45660;00398174880015408907990440;3054014540002444008900000100000100010001;1.00000000000000000000;37;1;KO23-07630;240000;11797748;141670;240000;1220000;;;0
0x000000002B2E55F8;45660;00398174880015408907990440;3054014540015244008900000600000600010001;6.00000000000000000000;37;1;KO23-07630;1520000;11800064;141670;1520000;6350000;;;0
0x000000002B2E5601;45660;00398174880015408907990440;3054031140000744008900000400000400010001;4.00000000000000000000;37;1;KO23-07674;70000;11804974;141704;70000;660000;;;0
0x000000002B2E5603;45660;00398174880015408907990440;3054031140000844008900000400000400010001;4.00000000000000000000;37;1;KO23-07674;80000;11805064;141704;80000;740000;;;0
0x000000002B2E55FA;45660;00398174880015408907990440;3054031140001844008900000800000800010001;8.00000000000000000000;37;1;KO23-07674;180000;11802913;141704;180000;1150000;;;0
0x000000002B2E5617;45660;00398174880015408907990440;3054031140001944008900001800001800010001;18.00000000000000000000;37;1;KO23-07674;190000;11802739;141704;190000;1210000;;;0
0x000000002B2E560F;45660;00398174880015408907990440;3054031140002044008900000400000400010001;4.00000000000000000000;37;1;KO23-07674;200000;11805097;141704;200000;1290000;;;0
0x000000002B2E560D;45660;00398174880015408907990440;3054031140002544008900000800000800010001;8.00000000000000000000;37;1;KO23-07674;250000;11806177;141704;250000;1650000;;;0
0x000000002B2E562B;45660;00398174880015408907990440;3054031140002844008900000400000400010001;4.00000000000000000000;37;1;KO23-07674;280000;11808606;141704;280000;1920000;;;0
0x000000002B2E5605;45660;00398174880015408907990440;3054036670004244008900000300000300010001;3.00000000000000000000;37;1;KO23-07679;420000;11804736;141710;420000;5160000;;;0
0x000000002B2E5609;45660;00398174880015408907990440;3054041070003044008900001200001200010001;12.00000000000000000000;37;1;KO23-07695;300000;11801984;141722;300000;4130000;;;0
0x000000002B2E5611;45660;00398174880015408907990440;3054041070003844008900000600000600010001;6.00000000000000000000;37;1;KO23-07695;380000;11809088;141722;380000;6220000;;;0
0x000000002B2E5629;45660;00398174880015408907990440;3054041070005944008900000800000800010001;8.00000000000000000000;37;1;KO23-07695;590000;11810681;141722;590000;8260000;;;0
0x000000002B2E5613;45660;00398174880015408907990440;3054041540001144008900000600000600010001;6.00000000000000000000;37;1;KO23-07706;110000;11806563;141729;110000;1230000;;;0
0x000000002B2E5615;45660;00398174880015408907990440;3054041540003244008900002400002400010001;24.00000000000000000000;37;1;KO23-07706;320000;11806446;141729;320000;4430000;;;0
0x000000002B2E561D;45660;00398174880015408907990440;3054042690000544008900001000001000010001;10.00000000000000000000;37;1;KO23-07720;50000;11802242;141742;50000;390000;;;0
0x000000002B2E5623;45660;00398174880015408907990440;3054042690001244008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;120000;11804269;141742;120000;840000;;;0
0x000000002B2E561F;45660;00398174880015408907990440;3054042690001744008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;170000;11803482;141742;170000;1130000;;;0
0x000000002B2E5627;45660;00398174880015408907990440;3054042690002044008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;200000;11803968;141742;200000;1260000;;;0
0x000000002B2E5621;45660;00398174880015408907990440;3054042690002144008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;210000;11804164;141742;210000;1360000;;;0
0x000000002B2E561B;45660;00398174880015408907990440;3054042690002244008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;220000;11803433;141742;220000;1440000;;;0
0x000000002B2E562D;45660;00398174880015408907990440;3054042690002844008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;280000;11804020;141742;280000;1760000;;;0
0x000000002B2E5625;45660;00398174880015408907990440;3054042690005744008900000100000100010001;1.00000000000000000000;37;1;KO23-07720;570000;11804250;141742;570000;3150000;;;0
0x000000002B2E562F;45660;00398174880015408907990440;3054042690008644008900000200000200010001;2.00000000000000000000;37;1;KO23-07720;860000;11804297;141742;860000;4190000;;;0
0x000000002B2E5619;45660;00398174880015408907990440;3054042690009944008900000600000600010001;6.00000000000000000000;37;1;KO23-07720;990000;11803508;141742;990000;4760000;;;0
0x000000002B2E5631;45660;00398174880015408907990440;3054042690012044008900001200001200010001;12.00000000000000000000;37;1;KO23-07720;1200000;11811965;141742;1200000;5510000;;;0
0x000000002B2E560B;45660;00398174880015408907990440;3054042700000644008900000300000300010001;3.00000000000000000000;37;1;KO23-07721;60000;11805598;141743;60000;370000;;;0
0x000000002B2E5607;45660;00398174880015408907990440;3054043580000744008900000600000600010001;6.00000000000000000000;37;1;KO23-07735;70000;11800525;141754;70000;760000;;;0
0x000000002B2FDEF3;45663;00398174880015408914990440;3054014530002244008900000100000100010001;1.00000000000000000000;37;1;KO23-07631;220000;11799233;141669;220000;1100000;;;0
0x000000002B2FDEF5;45663;00398174880015408914990440;3054014540000244008900000100000100010001;1.00000000000000000000;37;1;KO23-07630;20000;11806629;141670;20000;200000;;;0
0x000000002B2FDEF1;45663;00398174880015408914990440;3054014540015344008900000100000100010001;1.00000000000000000000;37;1;KO23-07630;1530000;11799819;141670;1530000;6380000;;;0
0x000000002B2FDEFD;45663;00398174880015408914990440;3054030770001144008900000200000200010001;2.00000000000000000000;37;1;KO23-07669;110000;11808489;141699;110000;770000;;;0
0x000000002B2FDF02;45663;00398174880015408914990440;3054036670002644008900000200000200010001;2.00000000000000000000;37;1;KO23-07679;260000;11808508;141710;260000;3640000;;;0
0x000000002B2FDEF9;45663;00398174880015408914990440;3054036670005044008900000200000200010001;2.00000000000000000000;37;1;KO23-07679;500000;11804763;141710;500000;5570000;;;0
0x000000002B2FDEF7;45663;00398174880015408914990440;3054041070000244008900000300000300010001;3.00000000000000000000;37;1;KO23-07695;20000;11812860;141722;20000;450000;;;0
0x000000002B2FDEFB;45663;00398174880015408914990440;3054041070000344008900000400000400010001;4.00000000000000000000;37;1;KO23-07695;30000;11812889;141722;30000;700000;;;0
0x000000002B2FDF04;45663;00398174880015408914990440;3054041070000444008900000400000400010001;4.00000000000000000000;37;1;KO23-07695;40000;11812921;141722;40000;960000;;;0
0x000000002B2FDEE9;45663;00398174880015408914990440;3054041070004044008900000200000200010001;2.00000000000000000000;37;1;KO23-07695;400000;11807331;141722;400000;6680000;;;0
0x000000002B2FDEE7;45663;00398174880015408914990440;3054041540002344008900000300000300010001;3.00000000000000000000;37;1;KO23-07706;230000;11807862;141729;230000;3510000;;;0
0x000000002B2FDEEB;45663;00398174880015408914990440;3054041540003744008900000300000300010001;3.00000000000000000000;37;1;KO23-07706;370000;11807966;141729;370000;5580000;;;0
0x000000002B2FDEFF;45663;00398174880015408914990440;3054042690014844008900000400000400010001;4.00000000000000000000;37;1;KO23-07720;1480000;11811495;141742;1480000;8380000;;;0
0x000000002B2FDEED;45663;00398174880015408914990440;3054042690015444008900000100000100010001;1.00000000000000000000;37;1;KO23-07720;1540000;11812040;141742;1540000;8660000;;;0
0x000000002B2FDEEF;45663;00398174880015408914990440;3054042700003344008900000100000100010001;1.00000000000000000000;37;1;KO23-07721;330000;11812028;141743;330000;1150000;;;0
0x000000002B32190F;45666;00398174880015408921990440;3054014530000344008400000100000100010001;1.00000000000000000000;37;1;KO23-07631;30000;11800235;141669;30000;70000;;;0
0x000000002B32190D;45666;00398174880015408921990440;3054014530000544008400000100000100010001;1.00000000000000000000;37;1;KO23-07631;50000;11800303;141669;50000;210000;;;0
0x000000002B32190B;45666;00398174880015408921990440;3054014530011844008400000100000100010001;1.00000000000000000000;37;1;KO23-07631;1180000;11798270;141669;1180000;4850000;;;0
0x000000002B321911;45666;00398174880015408921990440;3054014530013944008400000100000100010001;1.00000000000000000000;37;1;KO23-07631;1390000;11800861;141669;1390000;5660000;;;0
0x000000002B321925;45666;00398174880015408921990440;3054014540000244008400000100000100010001;1.00000000000000000000;37;1;KO23-07630;20000;11806628;141670;20000;190000;;;0
0x000000002B32191F;45666;00398174880015408921990440;3054030770001244008400000300000300010001;3.00000000000000000000;37;1;KO23-07669;120000;11810604;141699;120000;970000;;;0
0x000000002B321913;45666;00398174880015408921990440;3054030770001744008400000200000200010001;2.00000000000000000000;37;1;KO23-07669;170000;11802639;141699;170000;1790000;;;0
0x000000002B32192F;45666;00398174880015408921990440;3054030770002144008400000200000200010001;2.00000000000000000000;37;1;KO23-07669;210000;11805040;141699;210000;2590000;;;0
0x000000002B32192B;45666;00398174880015408921990440;3054031140002744008400000400000400010001;4.00000000000000000000;37;1;KO23-07674;270000;11808586;141704;270000;1840000;;;0
0x000000002B321935;45666;00398174880015408921990440;3054031140003744008400000800000800010001;8.00000000000000000000;37;1;KO23-07674;370000;11808650;141704;370000;2440000;;;0
0x000000002B321927;45666;00398174880015408921990440;3054036670000644008400000200000200010001;2.00000000000000000000;37;1;KO23-07679;60000;11805465;141710;60000;370000;;;0
0x000000002B321931;45666;00398174880015408921990440;3054036670001044008400000200000200010001;2.00000000000000000000;37;1;KO23-07679;100000;11812766;141710;100000;920000;;;0
0x000000002B321929;45666;00398174880015408921990440;3054036670005644008400000500000500010001;5.00000000000000000000;37;1;KO23-07679;560000;11804368;141710;560000;6160000;;;0
0x000000002B32191D;45666;00398174880015408921990440;3054040750000144008400000200000200010001;2.00000000000000000000;37;1;KO23-07684;10000;11804059;141717;10000;30000;;;0
0x000000002B321915;45666;00398174880015408921990440;3054040750001244008400001200001200010001;12.00000000000000000000;37;1;KO23-07684;120000;11810072;141717;120000;1560000;;;0
0x000000002B321933;45666;00398174880015408921990440;3054041070001444008400000400000400010001;4.00000000000000000000;37;1;KO23-07695;140000;11811278;141722;140000;2590000;;;0
0x000000002B32192D;45666;00398174880015408921990440;3054041070001844008400000400000400010001;4.00000000000000000000;37;1;KO23-07695;180000;11805827;141722;180000;3070000;;;0
0x000000002B321923;45666;00398174880015408921990440;3054041540002344008400000300000300010001;3.00000000000000000000;37;1;KO23-07706;230000;11807861;141729;230000;3500000;;;0
0x000000002B321919;45666;00398174880015408921990440;3054042690012044008400000600000600010001;6.00000000000000000000;37;1;KO23-07720;1200000;11811964;141742;1200000;5500000;;;0
0x000000002B321917;45666;00398174880015408921990440;3054042690014844008400000400000400010001;4.00000000000000000000;37;1;KO23-07720;1480000;11811494;141742;1480000;8370000;;;0
0x000000002B321921;45666;00398174880015408921990440;3054042690016144008400000400000400010001;4.00000000000000000000;37;1;KO23-07720;1610000;11810939;141742;1610000;9010000;;;0
0x000000002B32191B;45666;00398174880015408921990440;3054042700003344008400000100000100010001;1.00000000000000000000;37;1;KO23-07721;330000;11812027;141743;330000;1140000;;;0
0x000000002B321BF3;45666;00398174880015408938990440;3054014530005844008400000600000600010001;6.00000000000000000000;37;1;KO23-07631;580000;11800996;141669;580000;2730000;;;0
0x000000002B321BFD;45666;00398174880015408938990440;3054014530007544008400000100000100010001;1.00000000000000000000;37;1;KO23-07631;750000;11798355;141669;750000;3610000;;;0
0x000000002B321C0B;45666;00398174880015408938990440;3054014530010744008400000500000500010001;5.00000000000000000000;37;1;KO23-07631;1070000;11798504;141669;1070000;4530000;;;0
0x000000002B321BFB;45666;00398174880015408938990440;3054014530012044008400000200000200010001;2.00000000000000000000;37;1;KO23-07631;1200000;11798495;141669;1200000;4930000;;;0
0x000000002B321C08;45666;00398174880015408938990440;3054014530012544008400000500000500010001;5.00000000000000000000;37;1;KO23-07631;1250000;11799849;141669;1250000;5070000;;;0
0x000000002B321BEF;45666;00398174880015408938990440;3054014530015244008400000800000800010001;8.00000000000000000000;37;1;KO23-07631;1520000;11798774;141669;1520000;6150000;;;0
0x000000002B321BF5;45666;00398174880015408938990440;3054014540000344008400000600000600010001;6.00000000000000000000;37;1;KO23-07630;30000;11800022;141670;30000;310000;;;0
0x000000002B321BF7;45666;00398174880015408938990440;3054014540000644008400001000001000010001;10.00000000000000000000;37;1;KO23-07630;60000;11798053;141670;60000;420000;;;0
0x000000002B321BF9;45666;00398174880015408938990440;3054014540004144008400001200001200010001;12.00000000000000000000;37;1;KO23-07630;410000;11798897;141670;410000;1870000;;;0
0x000000002B321BED;45666;00398174880015408938990440;3054014540007844008400000600000600010001;6.00000000000000000000;37;1;KO23-07630;780000;11798647;141670;780000;3280000;;;0
0x000000002B321C13;45666;00398174880015408938990440;3054030770000244008400000200000200010001;2.00000000000000000000;37;1;KO23-07669;20000;11804779;141699;20000;160000;;;0
0x000000002B321C2D;45666;00398174880015408938990440;3054031140000244008400000400000400010001;4.00000000000000000000;37;1;KO23-07674;20000;11806212;141704;20000;110000;;;0
0x000000002B321C02;45666;00398174880015408938990440;3054031140000844008400000400000400010001;4.00000000000000000000;37;1;KO23-07674;80000;11805063;141704;80000;730000;;;0
0x000000002B321C1B;45666;00398174880015408938990440;3054031140000944008400000800000800010001;8.00000000000000000000;37;1;KO23-07674;90000;11805072;141704;90000;780000;;;0
0x000000002B321BF1;45666;00398174880015408938990440;3054031140001844008400000300000300010001;3.00000000000000000000;37;1;KO23-07674;180000;11802912;141704;180000;1140000;;;0
0x000000002B321C2B;45666;00398174880015408938990440;3054031140002444008400001800001800010001;18.00000000000000000000;37;1;KO23-07674;240000;11806140;141704;240000;1490000;;;0
0x000000002B321C1F;45666;00398174880015408938990440;3054031140002544008400000800000800010001;8.00000000000000000000;37;1;KO23-07674;250000;11806176;141704;250000;1640000;;;0
0x000000002B321C19;45666;00398174880015408938990440;3054036670002444008400000200000200010001;2.00000000000000000000;37;1;KO23-07679;240000;11805490;141710;240000;3510000;;;0
0x000000002B321C0D;45666;00398174880015408938990440;3054036670003244008400000300000300010001;3.00000000000000000000;37;1;KO23-07679;320000;11804707;141710;320000;4460000;;;0
0x000000002B321C15;45666;00398174880015408938990440;3054041070002644008400001200001200010001;12.00000000000000000000;37;1;KO23-07695;260000;11802445;141722;260000;3570000;;;0
0x000000002B321C11;45666;00398174880015408938990440;3054041070005444008400002400002400010001;24.00000000000000000000;37;1;KO23-07695;540000;11802420;141722;540000;7930000;;;0
0x000000002B321C1D;45666;00398174880015408938990440;3054041540001344008400000300000300010001;3.00000000000000000000;37;1;KO23-07706;130000;11806580;141729;130000;1550000;;;0
0x000000002B321C29;45666;00398174880015408938990440;3054041540003244008400001200001200010001;12.00000000000000000000;37;1;KO23-07706;320000;11806445;141729;320000;4420000;;;0
0x000000002B321BFF;45666;00398174880015408938990440;3054041850000144008400000800000800010001;8.00000000000000000000;37;1;KO23-07712;10000;11803040;141735;10000;40000;;;0
0x000000002B321C21;45666;00398174880015408938990440;3054042690000144008400000100000100010001;1.00000000000000000000;37;1;KO23-07720;10000;11804609;141742;10000;30000;;;0
0x000000002B321C23;45666;00398174880015408938990440;3054042690004344008400000100000100010001;1.00000000000000000000;37;1;KO23-07720;430000;11804393;141742;430000;2710000;;;0
0x000000002B321C25;45666;00398174880015408938990440;3054042690004944008400000600000600010001;6.00000000000000000000;37;1;KO23-07720;490000;11802727;141742;490000;2860000;;;0
0x000000002B321C27;45666;00398174880015408938990440;3054042690008144008400000600000600010001;6.00000000000000000000;37;1;KO23-07720;810000;11803948;141742;810000;3960000;;;0
0x000000002B321C2F;45666;00398174880015408938990440;3054042690009744008400000600000600010001;6.00000000000000000000;37;1;KO23-07720;970000;11803922;141742;970000;4560000;;;0
0x000000002B321C17;45666;00398174880015408938990440;3054042690015544008400000400000400010001;4.00000000000000000000;37;1;KO23-07720;1550000;11805680;141742;1550000;8680000;;;0
0x000000002B321C0F;45666;00398174880015408938990440;3054042700000444008400000400000400010001;4.00000000000000000000;37;1;KO23-07721;40000;11805640;141743;40000;160000;;;0
0x000000002B321C04;45666;00398174880015408938990440;3054043580000244008400001200001200010001;12.00000000000000000000;37;1;KO23-07735;20000;11803191;141754;20000;200000;;;0
0x000000002B321C06;45666;00398174880015408938990440;3054043580000744008400000600000600010001;6.00000000000000000000;37;1;KO23-07735;70000;11800524;141754;70000;750000;;;0
0x000000002B307233;45663;00398174880015408945990440;3054014530000544008200000100000100010001;1.00000000000000000000;37;1;KO23-07631;50000;11800302;141669;50000;200000;;;0
0x000000002B30725B;45663;00398174880015408945990440;3054014530005344008200000100000100010001;1.00000000000000000000;37;1;KO23-07631;530000;11806686;141669;530000;2580000;;;0
0x000000002B307237;45663;00398174880015408945990440;3054014530006044008200000100000100010001;1.00000000000000000000;37;1;KO23-07631;600000;11800476;141669;600000;2800000;;;0
0x000000002B307235;45663;00398174880015408945990440;3054014530008444008200000100000100010001;1.00000000000000000000;37;1;KO23-07631;840000;11800437;141669;840000;3890000;;;0
0x000000002B307257;45663;00398174880015408945990440;3054014540000244008200000100000100010001;1.00000000000000000000;37;1;KO23-07630;20000;11806627;141670;20000;180000;;;0
0x000000002B30723D;45663;00398174880015408945990440;3054014540003244008200000100000100010001;1.00000000000000000000;37;1;KO23-07630;320000;11800896;141670;320000;1630000;;;0
0x000000002B30723B;45663;00398174880015408945990440;3054014540009744008200000100000100010001;1.00000000000000000000;37;1;KO23-07630;970000;11799193;141670;970000;4150000;;;0
0x000000002B307245;45663;00398174880015408945990440;3054031140000444008200000400000400010001;4.00000000000000000000;37;1;KO23-07674;40000;11805126;141704;40000;220000;;;0
0x000000002B307243;45663;00398174880015408945990440;3054031140000744008200000400000400010001;4.00000000000000000000;37;1;KO23-07674;70000;11804973;141704;70000;650000;;;0
0x000000002B30724B;45663;00398174880015408945990440;3054031140002044008200000400000400010001;4.00000000000000000000;37;1;KO23-07674;200000;11805096;141704;200000;1280000;;;0
0x000000002B30725F;45663;00398174880015408945990440;3054036670001644008200000400000400010001;4.00000000000000000000;37;1;KO23-07679;160000;11808365;141710;160000;2340000;;;0
0x000000002B307261;45663;00398174880015408945990440;3054036670002144008200000200000200010001;2.00000000000000000000;37;1;KO23-07679;210000;11808005;141710;210000;3300000;;;0
0x000000002B30724F;45663;00398174880015408945990440;3054036670002444008200000200000200010001;2.00000000000000000000;37;1;KO23-07679;240000;11805489;141710;240000;3500000;;;0
0x000000002B30724D;45663;00398174880015408945990440;3054036670003244008200000300000300010001;3.00000000000000000000;37;1;KO23-07679;320000;11804706;141710;320000;4450000;;;0
